#	file	col	type	count	unique	null	min	max	samples
2266	test_features.csv	c-4	float64	3982	3609	0	-10.0	5.585	-10.0(53)/0.6035(4)/1.063(4)/0.4676(3)/1.07(3)/1.263(3)/-1.031(3)/1.011(3)/1.055(3)/0.1973(3)
2267	test_features.csv	c-5	float64	3982	3599	0	-10.0	4.783	-10.0(37)/0.2766(4)/-1.27(4)/0.5799(4)/0.052(4)/-1.099(3)/1.407(3)/1.012(3)/1.062(3)/-1.435(3)
2268	test_features.csv	c-6	float64	3982	3618	0	-10.0	4.126	-10.0(58)/-0.0114(5)/-0.5366(3)/0.235(3)/0.1166(3)/1.079(3)/0.0186(3)/0.4356(3)/0.7357(3)/0.3162(3)
2269	test_features.csv	c-7	float64	3982	3617	0	-10.0	5.457	-0.5389(4)/1.083(4)/0.1279(3)/1.401(3)/-0.1863(3)/0.0447(3)/-1.234(3)/-1.212(3)/-0.0963(3)/0.4735(3)
2270	test_features.csv	c-8	float64	3982	3588	0	-10.0	4.101	-10.0(48)/0.1583(5)/1.255(4)/1.031(4)/0.3049(4)/-1.556(4)/0.1181(3)/1.003(3)/-1.414(3)/0.0215(3)
2271	test_features.csv	c-9	float64	3982	3608	0	-10.0	3.286	0.0703(4)/0.4236(3)/-1.016(3)/0.5833(3)/1.109(3)/0.4755(3)/-1.471(3)/0.739(3)/1.092(3)/0.2169(3)
2272	test_features.csv	c-10	float64	3982	3568	0	-10.0	5.35	-10.0(51)/0.0018(3)/-0.4724(3)/0.4342(3)/-1.438(3)/1.089(3)/0.4658(3)/-1.166(3)/1.184(3)/-0.3761(3)
2273	test_features.csv	c-11	float64	3982	3545	0	-10.0	4.767	-10.0(50)/1.052(4)/0.1267(4)/-0.0705(3)/-0.074(3)/0.0892(3)/0.4996(3)/0.2211(3)/1.159(3)/-1.087(3)
2274	test_features.csv	c-12	float64	3982	3549	0	-10.0	5.266	-10.0(47)/-1.051(5)/-1.327(4)/-1.085(3)/-0.3983(3)/-0.2035(3)/0.3523(3)/-0.6874(3)/0.0697(3)/-0.2848(3)
2275	test_features.csv	c-13	float64	3982	3566	0	-10.0	5.202	-10.0(53)/1.127(4)/1.007(4)/-1.044(3)/1.008(3)/1.079(3)/0.355(3)/-0.4045(3)/1.072(3)/0.5736(3)
2276	test_features.csv	c-14	float64	3982	3591	0	-10.0	3.785	1.055(5)/-10.0(5)/1.02(4)/0.2524(3)/-1.005(3)/0.4137(3)/-0.0052(3)/-1.077(3)/0.2803(3)/0.0886(3)
2277	test_features.csv	c-15	float64	3982	3553	0	-10.0	4.734	-10.0(39)/1.063(5)/0.2961(4)/-0.4433(4)/0.0788(3)/1.148(3)/1.085(3)/0.3113(3)/-0.3027(3)/-1.151(3)
2278	test_features.csv	c-16	float64	3982	3627	0	-10.0	2.459	-10.0(9)/1.181(4)/-1.104(4)/-1.046(3)/0.8634(3)/-0.6792(3)/-1.105(3)/-0.1879(3)/-1.607(3)/-0.3281(3)
2279	test_features.csv	c-17	float64	3982	3560	0	-10.0	6.024	-10.0(53)/-1.28(4)/1.015(4)/1.095(3)/-0.114(3)/0.1232(3)/1.27(3)/-1.232(3)/0.114(3)/1.32(3)
2280	test_features.csv	c-18	float64	3982	3589	0	-10.0	5.289	-10.0(52)/-0.6684(4)/-1.007(3)/1.401(3)/0.5047(3)/1.056(3)/-1.136(3)/0.0457(3)/0.1948(3)/1.106(3)
2281	test_features.csv	c-19	float64	3982	3658	0	-10.0	2.612	-10.0(8)/-1.072(4)/0.1207(4)/1.207(4)/-1.087(4)/1.24(3)/-0.2265(3)/0.0881(3)/-1.081(3)/1.086(3)
2282	test_features.csv	c-20	float64	3982	3582	0	-10.0	3.828	-10.0(45)/0.4193(4)/0.6672(3)/-1.153(3)/0.678(3)/-0.3653(3)/0.2025(3)/0.1458(3)/1.003(3)/0.0769(3)
2283	test_features.csv	c-21	float64	3982	3592	0	-10.0	4.571	-10.0(40)/1.028(5)/1.093(4)/1.048(4)/1.333(4)/1.051(4)/1.23(3)/0.4069(3)/0.1075(3)/-0.3962(3)
2284	test_features.csv	c-22	float64	3982	3602	0	-10.0	5.473	1.003(7)/-1.301(4)/1.141(4)/-10.0(4)/0.2154(4)/0.4481(3)/0.2476(3)/0.2957(3)/1.159(3)/-0.1001(3)
2285	test_features.csv	c-23	float64	3982	3600	0	-10.0	4.567	1.012(4)/-1.215(4)/-10.0(4)/1.168(4)/1.198(4)/-1.069(3)/-1.107(3)/0.1516(3)/1.01(3)/0.3247(3)
2286	test_features.csv	c-24	float64	3982	3559	0	-10.0	5.268	-10.0(33)/0.4084(4)/0.5547(4)/-0.2651(3)/1.066(3)/1.064(3)/0.8849(3)/-0.0795(3)/-0.3522(3)/0.0831(3)
2287	test_features.csv	c-25	float64	3982	3634	0	-10.0	4.14	-10.0(7)/0.5474(4)/-1.551(3)/0.8493(3)/-1.206(3)/1.02(3)/1.079(3)/1.148(3)/-0.0351(3)/1.059(3)
2288	test_features.csv	c-26	float64	3982	3605	0	-10.0	5.94	-10.0(17)/1.008(5)/0.3857(4)/-0.0153(3)/-0.1595(3)/0.1835(3)/1.137(3)/0.744(3)/0.6568(3)/-0.0881(3)
2289	test_features.csv	c-27	float64	3982	3644	0	-10.0	5.58	-10.0(10)/-1.299(4)/-1.031(3)/1.06(3)/0.1639(3)/1.089(3)/0.0121(3)/-1.062(3)/0.5935(3)/0.4538(3)
2290	test_features.csv	c-28	float64	3982	3629	0	-10.0	2.941	-1.021(4)/-1.219(4)/0.7847(3)/0.1835(3)/0.2496(3)/1.038(3)/0.7363(3)/-1.23(3)/1.235(3)/0.4945(3)
2291	test_features.csv	c-29	float64	3982	3597	0	-9.975	2.287	0.0207(5)/-1.039(3)/-0.2379(3)/0.267(3)/0.2502(3)/-1.048(3)/-1.076(3)/0.3397(3)/0.0816(3)/1.061(3)
2292	test_features.csv	c-30	float64	3982	3641	0	-9.975	3.505	-0.2143(4)/0.841(3)/1.132(3)/-1.1(3)/-1.028(3)/-1.078(3)/1.145(3)/-0.0069(3)/1.011(3)/0.4199(3)
2293	test_features.csv	c-31	float64	3982	3594	0	-10.0	4.541	-10.0(15)/-1.189(3)/-0.0879(3)/1.009(3)/1.162(3)/1.002(3)/-0.0444(3)/-1.272(3)/-0.0344(3)/-0.4142(3)
2294	test_features.csv	c-32	float64	3982	3628	0	-10.0	4.169	-10.0(7)/1.077(4)/1.082(4)/-1.026(4)/-0.5904(3)/-0.3935(3)/0.0218(3)/-1.383(3)/0.2763(3)/1.507(3)
2295	test_features.csv	c-33	float64	3982	3607	0	-10.0	5.0	-10.0(23)/1.043(4)/-0.0911(4)/-1.243(4)/-0.3826(3)/-0.3523(3)/0.4418(3)/0.2111(3)/0.0421(3)/-1.159(3)
2296	test_features.csv	c-34	float64	3982	3622	0	-10.0	3.951	-10.0(8)/-0.2052(4)/0.3862(4)/1.054(3)/-0.3947(3)/-0.0335(3)/1.038(3)/1.234(3)/-1.407(3)/1.438(3)
2297	test_features.csv	c-35	float64	3982	3615	0	-9.975	5.419	1.09(4)/-0.1705(4)/-1.474(3)/1.385(3)/0.1994(3)/0.2752(3)/1.045(3)/-0.3559(3)/-0.8076(3)/0.2857(3)
2298	test_features.csv	c-36	float64	3982	3636	0	-10.0	4.495	-10.0(8)/1.188(4)/-1.156(4)/0.6911(4)/-1.084(3)/1.03(3)/-0.1332(3)/-0.1645(3)/0.3724(3)/0.5117(3)
2299	test_features.csv	c-37	float64	3982	3584	0	-9.799	4.806	1.018(5)/-1.085(5)/1.079(4)/-0.1414(3)/0.0324(3)/-1.033(3)/-1.016(3)/-1.496(3)/-0.068(3)/-0.0425(3)
2300	test_features.csv	c-38	float64	3982	3591	0	-10.0	5.314	-10.0(24)/0.1395(3)/1.096(3)/0.4159(3)/1.081(3)/1.135(3)/0.271(3)/0.2218(3)/0.6615(3)/1.15(3)
2301	test_features.csv	c-39	float64	3982	3594	0	-10.0	4.113	-10.0(9)/1.161(4)/0.1578(3)/-0.0976(3)/0.2854(3)/-0.0761(3)/-0.1922(3)/1.521(3)/0.2504(3)/1.062(3)
2302	test_features.csv	c-40	float64	3982	3605	0	-10.0	4.761	-10.0(8)/-1.059(4)/1.466(4)/-1.204(3)/1.168(3)/-1.085(3)/1.005(3)/-1.224(3)/0.076(3)/-0.8805(3)
2303	test_features.csv	c-41	float64	3982	3614	0	-10.0	4.912	-10.0(13)/-1.122(4)/1.004(4)/1.001(4)/-1.005(3)/0.8042(3)/-0.2819(3)/0.457(3)/0.0346(3)/1.298(3)
2304	test_features.csv	c-42	float64	3982	3603	0	-10.0	4.957	-10.0(11)/1.03(4)/1.009(4)/1.16(3)/1.013(3)/1.064(3)/-0.1611(3)/1.101(3)/1.015(3)/0.0503(3)
2305	test_features.csv	c-43	float64	3982	3616	0	-10.0	4.318	-10.0(11)/1.008(4)/0.0433(3)/-0.6571(3)/-1.104(3)/0.0731(3)/-0.3605(3)/1.192(3)/-1.171(3)/-0.1787(3)
2306	test_features.csv	c-44	float64	3982	3605	0	-10.0	4.999	-10.0(9)/-1.066(4)/0.1597(3)/-1.237(3)/0.282(3)/1.046(3)/0.2039(3)/-0.017(3)/1.084(3)/-0.14(3)
2307	test_features.csv	c-45	float64	3982	3616	0	-10.0	5.121	-10.0(16)/-1.016(4)/1.052(4)/-1.062(3)/-0.0999(3)/-0.1947(3)/0.0498(3)/1.024(3)/0.6413(3)/0.1908(3)
2308	test_features.csv	c-46	float64	3982	3626	0	-10.0	4.077	-1.052(4)/1.146(4)/-1.053(4)/-0.1038(3)/1.545(3)/-0.0849(3)/0.1057(3)/-1.127(3)/1.118(3)/1.014(3)
2309	test_features.csv	c-47	float64	3982	3634	0	-10.0	4.827	-1.007(4)/0.5193(3)/-0.1838(3)/0.085(3)/1.153(3)/0.216(3)/-1.37(3)/1.026(3)/0.3797(3)/1.203(3)
2310	test_features.csv	c-48	float64	3982	3641	0	-10.0	4.89	-10.0(5)/-0.2265(4)/1.048(4)/0.6388(3)/1.011(3)/0.0151(3)/-1.602(3)/0.7132(3)/0.2495(3)/-0.2321(3)
2311	test_features.csv	c-49	float64	3982	3629	0	-10.0	3.957	1.06(4)/1.049(4)/-1.029(4)/0.8158(3)/0.5712(3)/1.138(3)/0.5674(3)/0.3316(3)/1.144(3)/1.102(3)
2312	test_features.csv	c-50	float64	3982	3633	0	-9.974	3.939	0.0587(3)/0.5396(3)/0.0089(3)/1.148(3)/1.043(3)/0.2863(3)/0.0015(3)/1.063(3)/0.0378(3)/0.4363(3)
2313	test_features.csv	c-51	float64	3982	3589	0	-10.0	5.242	-10.0(32)/-1.072(3)/-0.1639(3)/0.1317(3)/1.216(3)/-0.1906(3)/0.3868(3)/0.2103(3)/1.187(3)/1.075(3)
2314	test_features.csv	c-52	float64	3982	3580	0	-10.0	4.404	-10.0(29)/-0.2521(4)/1.125(4)/1.336(3)/0.0177(3)/-0.2416(3)/-0.3006(3)/0.1533(3)/0.0153(3)/0.1185(3)
2315	test_features.csv	c-53	float64	3982	3604	0	-10.0	5.193	-10.0(21)/1.009(4)/0.7229(3)/0.2709(3)/1.089(3)/-1.029(3)/-1.005(3)/-1.209(3)/-0.524(3)/1.355(3)
2316	test_features.csv	c-54	float64	3982	3608	0	-10.0	3.992	-10.0(13)/1.098(4)/-1.012(4)/0.0654(3)/1.095(3)/0.9421(3)/0.1968(3)/-0.3936(3)/1.112(3)/-0.3844(3)
2317	test_features.csv	c-55	float64	3982	3575	0	-10.0	5.62	-10.0(62)/0.6714(3)/1.284(3)/-0.2833(3)/-1.074(3)/-1.452(3)/0.3964(3)/-1.022(3)/0.564(3)/0.0914(3)
2318	test_features.csv	c-56	float64	3982	3622	0	-10.0	4.942	-1.358(4)/-0.2275(4)/1.063(3)/0.1247(3)/0.1138(3)/0.6703(3)/-0.2441(3)/0.5575(3)/0.1516(3)/0.0308(3)
2319	test_features.csv	c-57	float64	3982	3622	0	-10.0	4.819	-10.0(16)/0.1088(4)/-0.2312(4)/0.2014(3)/1.02(3)/0.8361(3)/1.023(3)/0.5192(3)/-0.0583(3)/-1.033(3)
2320	test_features.csv	c-58	float64	3982	3633	0	-7.324	3.392	-1.044(4)/-1.504(4)/0.3371(3)/1.016(3)/0.0821(3)/-0.1511(3)/-0.0073(3)/0.3186(3)/1.08(3)/-0.1724(3)
2321	test_features.csv	c-59	float64	3982	3531	0	-10.0	5.017	-10.0(69)/1.161(4)/-0.4414(3)/1.121(3)/-1.001(3)/0.2093(3)/1.016(3)/-0.3884(3)/-0.1843(3)/-0.0207(3)
2322	test_features.csv	c-60	float64	3982	3545	0	-10.0	4.992	-10.0(73)/1.141(4)/0.4918(4)/1.031(4)/0.3779(3)/0.4547(3)/1.017(3)/-1.563(3)/1.023(3)/0.0709(3)
2323	test_features.csv	c-61	float64	3982	3589	0	-10.0	4.553	-10.0(20)/1.023(6)/1.13(4)/1.079(4)/-0.3255(3)/0.508(3)/1.092(3)/-1.872(3)/1.181(3)/-0.1951(3)
2324	test_features.csv	c-62	float64	3982	3604	0	-10.0	4.169	-10.0(25)/-0.0848(4)/1.081(4)/0.5075(4)/0.5674(4)/0.4493(3)/0.9871(3)/0.5176(3)/-1.357(3)/-1.155(3)
2325	test_features.csv	c-63	float64	3982	3596	0	-10.0	4.393	-10.0(68)/-0.0406(4)/0.4191(3)/0.4326(3)/0.7714(3)/0.5276(3)/-1.057(3)/1.011(3)/1.059(3)/0.1311(3)
2326	test_features.csv	c-64	float64	3982	3596	0	-10.0	5.544	-10.0(16)/1.097(4)/-1.109(4)/1.038(4)/-1.081(4)/0.1973(3)/-1.487(3)/0.1806(3)/-0.1056(3)/0.4536(3)
2327	test_features.csv	c-65	float64	3982	3572	0	-10.0	2.844	-10.0(55)/0.1855(4)/0.2932(4)/1.03(4)/0.3979(3)/0.2184(3)/0.2554(3)/1.146(3)/1.169(3)/0.4342(3)
2328	test_features.csv	c-66	float64	3982	3575	0	-10.0	4.54	-10.0(27)/0.317(4)/-1.065(4)/1.051(4)/0.2248(3)/-1.301(3)/1.031(3)/0.117(3)/1.074(3)/-9.959(3)
2329	test_features.csv	c-67	float64	3982	3603	0	-10.0	4.397	-10.0(39)/-1.034(4)/-0.2026(3)/0.2254(3)/-0.0421(3)/1.014(3)/-1.204(3)/1.073(3)/-0.2246(3)/1.107(3)
2330	test_features.csv	c-68	float64	3982	3565	0	-10.0	4.946	-10.0(53)/-1.008(5)/1.132(3)/0.1009(3)/1.021(3)/1.233(3)/-0.071(3)/-0.0768(3)/-1.123(3)/0.1057(3)
2331	test_features.csv	c-69	float64	3982	3634	0	-8.943	3.575	1.085(4)/1.022(4)/-1.058(4)/1.023(3)/0.186(3)/-0.6471(3)/1.123(3)/-0.0628(3)/-1.247(3)/0.2256(3)
2332	test_features.csv	c-70	float64	3982	3569	0	-10.0	5.021	-10.0(77)/0.5446(4)/1.049(4)/1.155(3)/-0.9666(3)/0.5685(3)/0.16(3)/0.0248(3)/0.5926(3)/0.5219(3)
2333	test_features.csv	c-71	float64	3982	3632	0	-10.0	4.913	-10.0(18)/-1.514(3)/0.0691(3)/0.4972(3)/1.039(3)/0.1476(3)/0.0482(3)/0.1855(3)/-1.071(3)/0.2049(3)
2334	test_features.csv	c-72	float64	3982	3551	0	-10.0	4.752	-10.0(58)/1.01(4)/-0.3579(4)/-1.217(4)/-0.1038(4)/0.4463(3)/-1.128(3)/-1.382(3)/-0.0368(3)/-1.285(3)
2335	test_features.csv	c-73	float64	3982	3580	0	-10.0	5.769	-10.0(54)/1.296(4)/-1.27(4)/1.135(4)/0.2518(4)/1.009(4)/1.109(4)/1.125(4)/0.5494(3)/1.232(3)
2336	test_features.csv	c-74	float64	3982	3586	0	-6.561	2.955	1.637(4)/1.019(4)/-0.2051(4)/1.062(4)/1.031(3)/1.104(3)/0.052(3)/0.3807(3)/0.1369(3)/-0.3578(3)
2337	test_features.csv	c-75	float64	3982	3565	0	-10.0	4.456	-10.0(55)/-0.7056(3)/0.6247(3)/0.4137(3)/-0.1446(3)/0.2541(3)/0.7219(3)/1.122(3)/0.2858(3)/-0.0949(3)
2338	test_features.csv	c-76	float64	3982	3628	0	-7.963	4.454	0.2955(4)/-0.0046(3)/0.3605(3)/-1.009(3)/0.2241(3)/1.592(3)/0.5752(3)/1.057(3)/-1.051(3)/1.032(3)
2339	test_features.csv	c-77	float64	3982	3623	0	-10.0	2.428	-10.0(23)/1.067(5)/1.041(4)/1.066(4)/0.2218(4)/-0.069(3)/-0.1583(3)/-0.127(3)/0.1203(3)/0.443(3)
2340	test_features.csv	c-78	float64	3982	3567	0	-10.0	5.597	-10.0(56)/0.0472(3)/-0.3951(3)/-0.1748(3)/0.1905(3)/-0.2144(3)/-1.289(3)/1.019(3)/0.1182(3)/0.0428(3)
2341	test_features.csv	c-79	float64	3982	3630	0	-10.0	4.629	-10.0(13)/1.046(4)/1.157(3)/0.3388(3)/0.2594(3)/1.089(3)/1.085(3)/0.3853(3)/0.3414(3)/0.0473(3)
2342	test_features.csv	c-80	float64	3982	3562	0	-10.0	5.497	-10.0(61)/-0.2726(4)/1.236(3)/0.2644(3)/1.004(3)/-0.3986(3)/-0.1717(3)/0.2696(3)/0.2632(3)/-0.516(3)
2343	test_features.csv	c-81	float64	3982	3593	0	-10.0	5.162	-10.0(53)/1.145(4)/1.104(3)/-0.0743(3)/-0.4866(3)/0.6161(3)/1.043(3)/0.0808(3)/0.1874(3)/0.0278(3)
2344	test_features.csv	c-82	float64	3982	3580	0	-10.0	4.517	-10.0(61)/0.3125(4)/1.253(4)/0.7629(3)/-0.2835(3)/0.3283(3)/-1.29(3)/-0.2474(3)/-0.2084(3)/0.1835(3)
2345	test_features.csv	c-83	float64	3982	3575	0	-10.0	5.811	-10.0(64)/1.171(5)/1.167(3)/0.5221(3)/-0.468(3)/1.163(3)/1.598(3)/1.015(3)/0.7244(3)/0.4856(3)
2346	test_features.csv	c-84	float64	3982	3575	0	-10.0	5.924	-10.0(61)/-1.143(4)/1.201(3)/-0.109(3)/-1.189(3)/0.3856(3)/-1.07(3)/0.5016(3)/-0.1211(3)/0.0495(3)
2347	test_features.csv	c-85	float64	3982	3591	0	-10.0	4.455	-10.0(42)/0.0712(4)/-1.028(4)/1.154(4)/1.148(4)/1.033(4)/0.4056(3)/-1.389(3)/-0.4791(3)/1.014(3)
2348	test_features.csv	c-86	float64	3982	3612	0	-10.0	4.385	1.128(4)/-1.155(3)/0.0203(3)/0.3087(3)/-1.036(3)/-0.1329(3)/1.107(3)/0.0575(3)/0.1334(3)/1.108(3)
2349	test_features.csv	c-87	float64	3982	3605	0	-10.0	3.486	-10.0(14)/0.2318(4)/-1.115(3)/-0.2335(3)/1.216(3)/-0.3319(3)/1.112(3)/0.0985(3)/1.057(3)/1.045(3)
2350	test_features.csv	c-88	float64	3982	3592	0	-10.0	4.566	-10.0(25)/1.038(4)/1.064(4)/0.3517(3)/-1.197(3)/1.171(3)/-0.3273(3)/-0.4742(3)/-0.1358(3)/1.079(3)
2351	test_features.csv	c-89	float64	3982	3587	0	-10.0	4.333	-10.0(47)/1.043(4)/0.3014(4)/0.6806(3)/1.081(3)/-1.132(3)/-0.3868(3)/0.4193(3)/-0.2115(3)/-0.37(3)
2352	test_features.csv	c-90	float64	3982	3563	0	-10.0	4.936	-10.0(45)/0.1647(4)/-1.145(4)/-1.515(4)/-0.2568(4)/-0.1538(3)/-0.956(3)/1.045(3)/-0.2735(3)/0.5417(3)
2353	test_features.csv	c-91	float64	3982	3549	0	-10.0	5.3	-10.0(66)/-1.237(4)/-1.11(4)/0.6913(3)/0.6757(3)/1.255(3)/0.1395(3)/0.6638(3)/-1.138(3)/0.0336(3)
2354	test_features.csv	c-92	float64	3982	3607	0	-10.0	3.268	-10.0(15)/-0.3874(4)/-0.1292(3)/0.8626(3)/0.5939(3)/-1.341(3)/0.3493(3)/0.3845(3)/1.28(3)/0.0281(3)
2355	test_features.csv	c-93	float64	3982	3555	0	-10.0	4.087	-10.0(89)/0.0428(3)/-0.9867(3)/0.8884(3)/-0.1041(3)/-1.187(3)/0.0088(3)/0.6587(3)/-1.094(3)/-1.49(3)
2356	test_features.csv	c-94	float64	3982	3517	0	-10.0	5.29	-10.0(82)/0.4465(4)/1.002(4)/-0.5389(3)/1.132(3)/-0.129(3)/-0.3004(3)/1.015(3)/0.7961(3)/1.008(3)
2357	test_features.csv	c-95	float64	3982	3602	0	-10.0	5.053	-10.0(6)/-1.024(4)/1.026(4)/-1.281(3)/0.845(3)/-0.4697(3)/-1.744(3)/0.2951(3)/0.2418(3)/-1.156(3)
2358	test_features.csv	c-96	float64	3982	3534	0	-10.0	5.276	-10.0(73)/0.0163(4)/1.039(4)/1.225(4)/-0.1978(4)/-1.134(4)/1.52(4)/-0.0472(3)/-0.2592(3)/1.022(3)
2359	test_features.csv	c-97	float64	3982	3624	0	-10.0	3.074	-10.0(5)/1.114(4)/0.159(4)/0.0128(4)/1.009(3)/-1.232(3)/1.016(3)/-0.0794(3)/1.197(3)/0.5903(3)
2360	test_features.csv	c-98	float64	3982	3619	0	-10.0	3.859	-10.0(15)/1.166(4)/1.003(3)/-0.2192(3)/1.008(3)/0.2865(3)/-1.224(3)/0.175(3)/1.019(3)/-0.2812(3)
2361	test_features.csv	c-99	float64	3982	3592	0	-10.0	4.149	0.0366(5)/1.125(3)/0.4781(3)/-0.0881(3)/-1.229(3)/-1.165(3)/1.079(3)/-1.024(3)/0.048(3)/0.2848(3)
2362	sample_submission.csv	sig_id	object	3982	3982	0	id_0004d9e33	id_ffd5800b6	id_98eca352e(1)/id_ba2707e49(1)/id_f67d971fd(1)/id_dbe9ff4c9(1)/id_15570d7e3(1)/id_03f280597(1)/id_a292b5460(1)/id_c17268c09(1)/id_b3cd6f0e8(1)/id_64decbc42(1)
2363	sample_submission.csv	5-alpha_reductase_inhibitor	float64	3982	1	0	0.5	0.5	0.5(3982)
2364	sample_submission.csv	11-beta-hsd1_inhibitor	float64	3982	1	0	0.5	0.5	0.5(3982)
2365	sample_submission.csv	acat_inhibitor	float64	3982	1	0	0.5	0.5	0.5(3982)
2366	sample_submission.csv	acetylcholine_receptor_agonist	float64	3982	1	0	0.5	0.5	0.5(3982)
2367	sample_submission.csv	acetylcholine_receptor_antagonist	float64	3982	1	0	0.5	0.5	0.5(3982)
2368	sample_submission.csv	acetylcholinesterase_inhibitor	float64	3982	1	0	0.5	0.5	0.5(3982)
2369	sample_submission.csv	adenosine_receptor_agonist	float64	3982	1	0	0.5	0.5	0.5(3982)
2370	sample_submission.csv	adenosine_receptor_antagonist	float64	3982	1	0	0.5	0.5	0.5(3982)
2371	sample_submission.csv	adenylyl_cyclase_activator	float64	3982	1	0	0.5	0.5	0.5(3982)
2372	sample_submission.csv	adrenergic_receptor_agonist	float64	3982	1	0	0.5	0.5	0.5(3982)
2373	sample_submission.csv	adrenergic_receptor_antagonist	float64	3982	1	0	0.5	0.5	0.5(3982)
2374	sample_submission.csv	akt_inhibitor	float64	3982	1	0	0.5	0.5	0.5(3982)
2375	sample_submission.csv	aldehyde_dehydrogenase_inhibitor	float64	3982	1	0	0.5	0.5	0.5(3982)
2376	sample_submission.csv	alk_inhibitor	float64	3982	1	0	0.5	0.5	0.5(3982)
2377	sample_submission.csv	ampk_activator	float64	3982	1	0	0.5	0.5	0.5(3982)
2378	sample_submission.csv	analgesic	float64	3982	1	0	0.5	0.5	0.5(3982)
2379	sample_submission.csv	androgen_receptor_agonist	float64	3982	1	0	0.5	0.5	0.5(3982)
2380	sample_submission.csv	androgen_receptor_antagonist	float64	3982	1	0	0.5	0.5	0.5(3982)
2381	sample_submission.csv	anesthetic_-_local	float64	3982	1	0	0.5	0.5	0.5(3982)
2382	sample_submission.csv	angiogenesis_inhibitor	float64	3982	1	0	0.5	0.5	0.5(3982)
2383	sample_submission.csv	angiotensin_receptor_antagonist	float64	3982	1	0	0.5	0.5	0.5(3982)
2384	sample_submission.csv	anti-inflammatory	float64	3982	1	0	0.5	0.5	0.5(3982)
2385	sample_submission.csv	antiarrhythmic	float64	3982	1	0	0.5	0.5	0.5(3982)
2386	sample_submission.csv	antibiotic	float64	3982	1	0	0.5	0.5	0.5(3982)
2387	sample_submission.csv	anticonvulsant	float64	3982	1	0	0.5	0.5	0.5(3982)
2388	sample_submission.csv	antifungal	float64	3982	1	0	0.5	0.5	0.5(3982)
2389	sample_submission.csv	antihistamine	float64	3982	1	0	0.5	0.5	0.5(3982)
2390	sample_submission.csv	antimalarial	float64	3982	1	0	0.5	0.5	0.5(3982)
2391	sample_submission.csv	antioxidant	float64	3982	1	0	0.5	0.5	0.5(3982)
2392	sample_submission.csv	antiprotozoal	float64	3982	1	0	0.5	0.5	0.5(3982)
2393	sample_submission.csv	antiviral	float64	3982	1	0	0.5	0.5	0.5(3982)
2394	sample_submission.csv	apoptosis_stimulant	float64	3982	1	0	0.5	0.5	0.5(3982)
2395	sample_submission.csv	aromatase_inhibitor	float64	3982	1	0	0.5	0.5	0.5(3982)
2396	sample_submission.csv	atm_kinase_inhibitor	float64	3982	1	0	0.5	0.5	0.5(3982)
2397	sample_submission.csv	atp-sensitive_potassium_channel_antagonist	float64	3982	1	0	0.5	0.5	0.5(3982)
2398	sample_submission.csv	atp_synthase_inhibitor	float64	3982	1	0	0.5	0.5	0.5(3982)
2399	sample_submission.csv	atpase_inhibitor	float64	3982	1	0	0.5	0.5	0.5(3982)
2400	sample_submission.csv	atr_kinase_inhibitor	float64	3982	1	0	0.5	0.5	0.5(3982)
2401	sample_submission.csv	aurora_kinase_inhibitor	float64	3982	1	0	0.5	0.5	0.5(3982)
2402	sample_submission.csv	autotaxin_inhibitor	float64	3982	1	0	0.5	0.5	0.5(3982)
2403	sample_submission.csv	bacterial_30s_ribosomal_subunit_inhibitor	float64	3982	1	0	0.5	0.5	0.5(3982)
2404	sample_submission.csv	bacterial_50s_ribosomal_subunit_inhibitor	float64	3982	1	0	0.5	0.5	0.5(3982)
2405	sample_submission.csv	bacterial_antifolate	float64	3982	1	0	0.5	0.5	0.5(3982)
2406	sample_submission.csv	bacterial_cell_wall_synthesis_inhibitor	float64	3982	1	0	0.5	0.5	0.5(3982)
2407	sample_submission.csv	bacterial_dna_gyrase_inhibitor	float64	3982	1	0	0.5	0.5	0.5(3982)
2408	sample_submission.csv	bacterial_dna_inhibitor	float64	3982	1	0	0.5	0.5	0.5(3982)
2409	sample_submission.csv	bacterial_membrane_integrity_inhibitor	float64	3982	1	0	0.5	0.5	0.5(3982)
2410	sample_submission.csv	bcl_inhibitor	float64	3982	1	0	0.5	0.5	0.5(3982)
2411	sample_submission.csv	bcr-abl_inhibitor	float64	3982	1	0	0.5	0.5	0.5(3982)
2412	sample_submission.csv	benzodiazepine_receptor_agonist	float64	3982	1	0	0.5	0.5	0.5(3982)
2413	sample_submission.csv	beta_amyloid_inhibitor	float64	3982	1	0	0.5	0.5	0.5(3982)
2414	sample_submission.csv	bromodomain_inhibitor	float64	3982	1	0	0.5	0.5	0.5(3982)
2415	sample_submission.csv	btk_inhibitor	float64	3982	1	0	0.5	0.5	0.5(3982)
2416	sample_submission.csv	calcineurin_inhibitor	float64	3982	1	0	0.5	0.5	0.5(3982)
2417	sample_submission.csv	calcium_channel_blocker	float64	3982	1	0	0.5	0.5	0.5(3982)
2418	sample_submission.csv	cannabinoid_receptor_agonist	float64	3982	1	0	0.5	0.5	0.5(3982)
2419	sample_submission.csv	cannabinoid_receptor_antagonist	float64	3982	1	0	0.5	0.5	0.5(3982)
2420	sample_submission.csv	carbonic_anhydrase_inhibitor	float64	3982	1	0	0.5	0.5	0.5(3982)
2421	sample_submission.csv	casein_kinase_inhibitor	float64	3982	1	0	0.5	0.5	0.5(3982)
